,CaseId,predict
9064,209065,0
9065,209066,0
9066,209067,0
9067,209068,0
9068,209069,0
9069,209070,0
9070,209071,0
9071,209072,0
9072,209073,0
9073,209074,0
9074,209075,0
9075,209076,0
9076,209077,0
9077,209078,0
9078,209079,0
9079,209080,0
9080,209081,0
9081,209082,0
9082,209083,0
9083,209084,0
9084,209085,1
9085,209086,0
9086,209087,0
9087,209088,0
9088,209089,1
9089,209090,0
9090,209091,1
9091,209092,0
9092,209093,0
9093,209094,0
9094,209095,0
9095,209096,0
9096,209097,0
9097,209098,0
9098,209099,0
9099,209100,0
9100,209101,0
9101,209102,0
9102,209103,0
9103,209104,0
9104,209105,0
9105,209106,0
9106,209107,0
9107,209108,0
9108,209109,0
9109,209110,0
9110,209111,0
9111,209112,0
9112,209113,0
9113,209114,0
9114,209115,1
9115,209116,0
9116,209117,1
9117,209118,0
9118,209119,0
9119,209120,0
9120,209121,0
9121,209122,1
9122,209123,0
9123,209124,0
9124,209125,0
9125,209126,0
9126,209127,0
9127,209128,0
9128,209129,0
9129,209130,0
9130,209131,0
9131,209132,0
9132,209133,0
9133,209134,0
9134,209135,1
9135,209136,0
9136,209137,0
9137,209138,0
9138,209139,1
9139,209140,0
9140,209141,0
9141,209142,0
9142,209143,0
9143,209144,0
9144,209145,0
9145,209146,0
9146,209147,0
9147,209148,0
9148,209149,0
9149,209150,0
9150,209151,0
9151,209152,0
9152,209153,0
9153,209154,0
9154,209155,0
9155,209156,0
9156,209157,0
9157,209158,0
9158,209159,0
9159,209160,0
9160,209161,1
9161,209162,0
9162,209163,0
9163,209164,0
9164,209165,0
9165,209166,0
9166,209167,0
9167,209168,0
9168,209169,0
9169,209170,0
9170,209171,0
9171,209172,0
9172,209173,0
9173,209174,0
9174,209175,0
9175,209176,0
9176,209177,0
9177,209178,0
9178,209179,0
9179,209180,0
9180,209181,1
9181,209182,0
9182,209183,0
9183,209184,0
9184,209185,0
9185,209186,0
9186,209187,0
9187,209188,0
9188,209189,0
9189,209190,0
9190,209191,0
9191,209192,0
9192,209193,0
9193,209194,0
9194,209195,1
9195,209196,0
9196,209197,0
9197,209198,0
9198,209199,0
9199,209200,0
9200,209201,1
9201,209202,0
9202,209203,0
9203,209204,1
9204,209205,0
9205,209206,0
9206,209207,0
9207,209208,1
9208,209209,0
9209,209210,0
9210,209211,0
9211,209212,0
9212,209213,0
9213,209214,0
9214,209215,0
9215,209216,0
9216,209217,0
9217,209218,1
9218,209219,0
9219,209220,0
9220,209221,0
9221,209222,1
9222,209223,0
9223,209224,0
9224,209225,0
9225,209226,0
9226,209227,0
9227,209228,0
9228,209229,0
9229,209230,0
9230,209231,1
9231,209232,0
9232,209233,0
9233,209234,0
9234,209235,0
9235,209236,0
9236,209237,0
9237,209238,0
9238,209239,0
9239,209240,0
9240,209241,0
9241,209242,0
9242,209243,1
9243,209244,0
9244,209245,0
9245,209246,0
9246,209247,0
9247,209248,0
9248,209249,0
9249,209250,0
9250,209251,0
9251,209252,0
9252,209253,0
9253,209254,0
9254,209255,1
9255,209256,0
9256,209257,0
9257,209258,0
9258,209259,0
9259,209260,1
9260,209261,0
9261,209262,0
9262,209263,0
9263,209264,0
9264,209265,0
9265,209266,0
9266,209267,0
9267,209268,0
9268,209269,0
9269,209270,0
9270,209271,1
9271,209272,1
9272,209273,1
9273,209274,1
9274,209275,1
9275,209276,0
9276,209277,0
9277,209278,0
9278,209279,0
9279,209280,0
9280,209281,0
9281,209282,1
9282,209283,0
9283,209284,0
9284,209285,0
9285,209286,0
9286,209287,0
9287,209288,0
9288,209289,0
9289,209290,0
9290,209291,0
9291,209292,0
9292,209293,1
9293,209294,0
9294,209295,0
9295,209296,0
9296,209297,0
9297,209298,0
9298,209299,1
9299,209300,0
9300,209301,0
9301,209302,0
9302,209303,0
9303,209304,0
9304,209305,0
9305,209306,0
9306,209307,0
9307,209308,0
9308,209309,0
9309,209310,0
9310,209311,0
9311,209312,0
9312,209313,1
9313,209314,1
9314,209315,0
9315,209316,0
9316,209317,0
9317,209318,0
9318,209319,0
9319,209320,0
9320,209321,0
9321,209322,0
9322,209323,1
9323,209324,0
9324,209325,0
9325,209326,0
9326,209327,1
9327,209328,0
9328,209329,0
9329,209330,0
9330,209331,1
9331,209332,0
9332,209333,1
9333,209334,0
9334,209335,0
9335,209336,0
9336,209337,0
9337,209338,0
9338,209339,0
9339,209340,0
9340,209341,1
9341,209342,0
9342,209343,0
9343,209344,0
9344,209345,0
9345,209346,0
9346,209347,1
9347,209348,0
9348,209349,1
9349,209350,0
9350,209351,0
9351,209352,0
9352,209353,0
9353,209354,1
9354,209355,0
9355,209356,0
9356,209357,0
9357,209358,0
9358,209359,0
9359,209360,0
9360,209361,0
9361,209362,0
9362,209363,0
9363,209364,0
9364,209365,0
9365,209366,0
9366,209367,0
9367,209368,0
9368,209369,0
9369,209370,1
9370,209371,0
9371,209372,0
9372,209373,0
9373,209374,0
9374,209375,0
9375,209376,0
9376,209377,0
9377,209378,0
9378,209379,0
9379,209380,0
9380,209381,0
9381,209382,0
9382,209383,0
9383,209384,0
9384,209385,0
9385,209386,0
9386,209387,0
9387,209388,0
9388,209389,1
9389,209390,0
9390,209391,0
9391,209392,1
9392,209393,0
9393,209394,0
9394,209395,0
9395,209396,0
9396,209397,0
9397,209398,0
9398,209399,0
9399,209400,0
9400,209401,0
9401,209402,0
9402,209403,0
9403,209404,0
9404,209405,0
9405,209406,0
9406,209407,1
9407,209408,0
9408,209409,0
9409,209410,0
9410,209411,0
9411,209412,0
9412,209413,0
9413,209414,0
9414,209415,0
9415,209416,1
9416,209417,0
9417,209418,0
9418,209419,0
9419,209420,0
9420,209421,0
9421,209422,1
9422,209423,0
9423,209424,1
9424,209425,1
9425,209426,0
9426,209427,0
9427,209428,0
9428,209429,0
9429,209430,0
9430,209431,0
9431,209432,0
9432,209433,0
9433,209434,0
9434,209435,1
9435,209436,0
9436,209437,0
9437,209438,0
9438,209439,0
9439,209440,0
9440,209441,0
9441,209442,0
9442,209443,0
9443,209444,1
9444,209445,0
9445,209446,0
9446,209447,0
9447,209448,0
9448,209449,1
9449,209450,0
9450,209451,1
9451,209452,0
9452,209453,0
9453,209454,0
9454,209455,1
9455,209456,0
9456,209457,0
9457,209458,0
9458,209459,0
9459,209460,0
9460,209461,0
9461,209462,0
9462,209463,0
9463,209464,0
9464,209465,1
9465,209466,0
9466,209467,0
9467,209468,0
9468,209469,1
9469,209470,0
9470,209471,0
9471,209472,0
9472,209473,0
9473,209474,0
9474,209475,0
9475,209476,1
9476,209477,0
9477,209478,0
9478,209479,0
9479,209480,1
9480,209481,1
9481,209482,1
9482,209483,0
9483,209484,0
9484,209485,0
9485,209486,1
9486,209487,0
9487,209488,0
9488,209489,0
9489,209490,0
9490,209491,1
9491,209492,0
9492,209493,0
9493,209494,0
9494,209495,0
9495,209496,0
9496,209497,0
9497,209498,1
9498,209499,0
9499,209500,0
9500,209501,0
9501,209502,0
9502,209503,1
9503,209504,0
9504,209505,0
9505,209506,0
9506,209507,0
9507,209508,0
9508,209509,0
9509,209510,0
9510,209511,1
9511,209512,0
9512,209513,0
9513,209514,0
9514,209515,1
9515,209516,1
9516,209517,0
9517,209518,0
9518,209519,0
9519,209520,0
9520,209521,0
9521,209522,0
9522,209523,0
9523,209524,0
9524,209525,0
9525,209526,1
9526,209527,0
9527,209528,0
9528,209529,0
9529,209530,0
9530,209531,0
9531,209532,0
9532,209533,0
9533,209534,0
9534,209535,0
9535,209536,1
9536,209537,0
9537,209538,0
9538,209539,0
9539,209540,0
9540,209541,0
9541,209542,1
9542,209543,0
9543,209544,1
9544,209545,1
9545,209546,0
9546,209547,0
9547,209548,1
9548,209549,0
9549,209550,0
9550,209551,0
9551,209552,0
9552,209553,0
9553,209554,0
9554,209555,0
9555,209556,0
9556,209557,0
9557,209558,0
9558,209559,0
9559,209560,0
9560,209561,0
9561,209562,0
9562,209563,0
9563,209564,1
9564,209565,0
9565,209566,0
9566,209567,1
9567,209568,0
9568,209569,0
9569,209570,0
9570,209571,0
9571,209572,0
9572,209573,1
9573,209574,0
9574,209575,1
9575,209576,1
9576,209577,0
9577,209578,1
9578,209579,0
9579,209580,1
9580,209581,0
9581,209582,0
9582,209583,0
9583,209584,0
9584,209585,1
9585,209586,1
9586,209587,0
9587,209588,0
9588,209589,0
9589,209590,0
9590,209591,0
9591,209592,0
9592,209593,1
9593,209594,0
9594,209595,0
9595,209596,0
9596,209597,0
9597,209598,0
9598,209599,1
9599,209600,1
9600,209601,0
9601,209602,0
9602,209603,0
9603,209604,0
9604,209605,0
9605,209606,0
9606,209607,0
9607,209608,1
9608,209609,0
9609,209610,1
9610,209611,0
9611,209612,1
9612,209613,0
9613,209614,0
9614,209615,0
9615,209616,1
9616,209617,0
9617,209618,0
9618,209619,0
9619,209620,0
9620,209621,1
9621,209622,0
9622,209623,0
9623,209624,0
9624,209625,0
9625,209626,0
9626,209627,0
9627,209628,0
9628,209629,0
9629,209630,0
9630,209631,0
9631,209632,0
9632,209633,0
9633,209634,0
9634,209635,0
9635,209636,0
9636,209637,0
9637,209638,1
9638,209639,0
9639,209640,0
9640,209641,0
9641,209642,1
9642,209643,0
9643,209644,0
9644,209645,0
9645,209646,0
9646,209647,0
9647,209648,0
9648,209649,0
9649,209650,0
9650,209651,0
9651,209652,0
9652,209653,0
9653,209654,0
9654,209655,0
9655,209656,0
9656,209657,0
9657,209658,1
9658,209659,0
9659,209660,0
9660,209661,1
9661,209662,0
9662,209663,0
9663,209664,0
9664,209665,1
9665,209666,0
9666,209667,0
9667,209668,0
9668,209669,0
9669,209670,0
9670,209671,0
9671,209672,0
9672,209673,0
9673,209674,0
9674,209675,0
9675,209676,0
9676,209677,0
9677,209678,0
9678,209679,0
9679,209680,0
9680,209681,0
9681,209682,0
9682,209683,0
9683,209684,0
9684,209685,0
9685,209686,0
9686,209687,0
9687,209688,0
9688,209689,0
9689,209690,0
9690,209691,0
9691,209692,0
9692,209693,0
9693,209694,0
9694,209695,0
9695,209696,0
9696,209697,0
9697,209698,0
9698,209699,0
9699,209700,0
9700,209701,0
9701,209702,1
9702,209703,0
9703,209704,0
9704,209705,0
9705,209706,0
9706,209707,0
9707,209708,0
9708,209709,0
9709,209710,0
9710,209711,0
9711,209712,0
9712,209713,0
9713,209714,0
9714,209715,0
9715,209716,0
9716,209717,0
9717,209718,0
9718,209719,0
9719,209720,0
9720,209721,0
9721,209722,0
9722,209723,0
9723,209724,0
9724,209725,0
9725,209726,1
9726,209727,0
9727,209728,0
9728,209729,0
9729,209730,1
9730,209731,0
9731,209732,0
9732,209733,0
9733,209734,0
9734,209735,0
9735,209736,0
9736,209737,0
9737,209738,0
9738,209739,0
9739,209740,0
9740,209741,0
9741,209742,0
9742,209743,0
9743,209744,1
9744,209745,0
9745,209746,0
9746,209747,0
9747,209748,0
9748,209749,0
9749,209750,0
9750,209751,0
9751,209752,0
9752,209753,0
9753,209754,0
9754,209755,0
9755,209756,1
9756,209757,0
9757,209758,0
9758,209759,0
9759,209760,0
9760,209761,0
9761,209762,0
9762,209763,1
9763,209764,0
9764,209765,0
9765,209766,0
9766,209767,0
9767,209768,0
9768,209769,0
9769,209770,0
9770,209771,0
9771,209772,0
9772,209773,0
9773,209774,0
9774,209775,0
9775,209776,0
9776,209777,0
9777,209778,0
9778,209779,0
9779,209780,0
9780,209781,1
9781,209782,0
9782,209783,0
9783,209784,0
9784,209785,0
9785,209786,0
9786,209787,0
9787,209788,0
9788,209789,0
9789,209790,0
9790,209791,1
9791,209792,0
9792,209793,0
9793,209794,0
9794,209795,0
9795,209796,0
9796,209797,0
9797,209798,1
9798,209799,0
9799,209800,0
9800,209801,0
9801,209802,1
9802,209803,0
9803,209804,0
9804,209805,0
9805,209806,0
9806,209807,0
9807,209808,0
9808,209809,0
9809,209810,1
9810,209811,0
9811,209812,0
9812,209813,0
9813,209814,0
9814,209815,0
9815,209816,0
9816,209817,0
9817,209818,0
9818,209819,0
9819,209820,1
9820,209821,0
9821,209822,0
9822,209823,0
9823,209824,0
9824,209825,1
9825,209826,0
9826,209827,0
9827,209828,0
9828,209829,0
9829,209830,0
9830,209831,0
9831,209832,0
9832,209833,1
9833,209834,0
9834,209835,0
9835,209836,0
9836,209837,0
9837,209838,0
9838,209839,0
9839,209840,0
9840,209841,0
9841,209842,0
9842,209843,1
9843,209844,0
9844,209845,1
9845,209846,0
9846,209847,0
9847,209848,0
9848,209849,1
9849,209850,0
9850,209851,0
9851,209852,0
9852,209853,0
9853,209854,0
9854,209855,0
9855,209856,0
9856,209857,0
9857,209858,1
9858,209859,0
9859,209860,0
9860,209861,0
9861,209862,0
9862,209863,0
9863,209864,1
9864,209865,0
9865,209866,0
9866,209867,0
9867,209868,0
9868,209869,0
9869,209870,0
9870,209871,0
9871,209872,0
9872,209873,1
9873,209874,0
9874,209875,0
9875,209876,0
9876,209877,0
9877,209878,1
9878,209879,0
9879,209880,0
9880,209881,0
9881,209882,0
9882,209883,0
9883,209884,0
9884,209885,0
9885,209886,0
9886,209887,0
9887,209888,0
9888,209889,0
9889,209890,1
9890,209891,0
9891,209892,0
9892,209893,0
9893,209894,0
9894,209895,1
9895,209896,0
9896,209897,0
9897,209898,0
9898,209899,0
9899,209900,0
9900,209901,0
9901,209902,0
9902,209903,0
9903,209904,0
9904,209905,0
9905,209906,0
9906,209907,0
9907,209908,0
9908,209909,0
9909,209910,0
9910,209911,0
9911,209912,0
9912,209913,0
9913,209914,0
9914,209915,0
9915,209916,0
9916,209917,0
9917,209918,1
9918,209919,0
9919,209920,0
9920,209921,0
9921,209922,1
9922,209923,0
9923,209924,0
9924,209925,0
9925,209926,0
9926,209927,0
9927,209928,1
9928,209929,0
9929,209930,0
9930,209931,0
9931,209932,0
9932,209933,0
9933,209934,0
9934,209935,0
9935,209936,0
9936,209937,0
9937,209938,0
9938,209939,0
9939,209940,0
9940,209941,0
9941,209942,0
9942,209943,0
9943,209944,0
9944,209945,1
9945,209946,1
9946,209947,0
9947,209948,0
9948,209949,0
9949,209950,1
9950,209951,0
9951,209952,0
9952,209953,0
9953,209954,0
9954,209955,0
9955,209956,0
9956,209957,1
9957,209958,0
9958,209959,0
9959,209960,0
9960,209961,0
9961,209962,0
9962,209963,0
9963,209964,0
9964,209965,0
9965,209966,0
9966,209967,0
9967,209968,1
9968,209969,0
9969,209970,0
9970,209971,0
9971,209972,0
9972,209973,0
9973,209974,0
9974,209975,0
9975,209976,0
9976,209977,0
9977,209978,0
9978,209979,0
9979,209980,1
9980,209981,0
9981,209982,0
9982,209983,0
9983,209984,0
9984,209985,0
9985,209986,1
9986,209987,0
9987,209988,0
9988,209989,0
9989,209990,0
9990,209991,0
9991,209992,0
9992,209993,0
9993,209994,0
9994,209995,0
9995,209996,0
9996,209997,1
9997,209998,0
9998,209999,0
9999,210000,0
10000,210001,0
10001,210002,0
10002,210003,0
10003,210004,0
10004,210005,0
10005,210006,0
10006,210007,1
10007,210008,0
10008,210009,0
10009,210010,0
10010,210011,0
10011,210012,0
10012,210013,0
10013,210014,0
10014,210015,1
10015,210016,1
10016,210017,0
10017,210018,0
10018,210019,0
10019,210020,1
10020,210021,0
10021,210022,0
10022,210023,0
10023,210024,0
10024,210025,1
10025,210026,0
10026,210027,0
10027,210028,0
10028,210029,1
10029,210030,1
10030,210031,0
10031,210032,0
10032,210033,0
10033,210034,0
10034,210035,0
10035,210036,0
10036,210037,0
10037,210038,0
10038,210039,0
10039,210040,0
10040,210041,0
10041,210042,0
10042,210043,0
10043,210044,0
10044,210045,0
10045,210046,0
10046,210047,1
10047,210048,0
10048,210049,0
10049,210050,0
10050,210051,0
10051,210052,0
10052,210053,0
10053,210054,0
10054,210055,0
10055,210056,0
10056,210057,1
10057,210058,0
10058,210059,0
10059,210060,0
10060,210061,0
10061,210062,0
10062,210063,0
10063,210064,0
10064,210065,0
10065,210066,0
10066,210067,0
10067,210068,0
10068,210069,0
10069,210070,0
10070,210071,0
10071,210072,1
10072,210073,0
10073,210074,0
10074,210075,1
10075,210076,0
10076,210077,0
10077,210078,0
10078,210079,0
10079,210080,1
10080,210081,0
10081,210082,0
10082,210083,1
10083,210084,0
10084,210085,0
10085,210086,1
10086,210087,0
10087,210088,0
10088,210089,0
10089,210090,1
10090,210091,0
10091,210092,0
10092,210093,0
10093,210094,1
10094,210095,0
10095,210096,0
10096,210097,1
10097,210098,1
10098,210099,0
10099,210100,1
10100,210101,1
10101,210102,0
10102,210103,0
10103,210104,0
10104,210105,0
10105,210106,0
10106,210107,0
10107,210108,0
10108,210109,1
10109,210110,0
10110,210111,0
10111,210112,0
10112,210113,0
10113,210114,0
10114,210115,0
10115,210116,0
10116,210117,0
10117,210118,0
10118,210119,0
10119,210120,0
10120,210121,0
10121,210122,0
10122,210123,0
10123,210124,0
10124,210125,0
10125,210126,0
10126,210127,0
10127,210128,0
10128,210129,0
10129,210130,1
10130,210131,0
10131,210132,0
10132,210133,1
10133,210134,0
10134,210135,0
10135,210136,0
10136,210137,0
10137,210138,0
10138,210139,0
10139,210140,0
10140,210141,0
10141,210142,0
10142,210143,0
10143,210144,0
10144,210145,0
10145,210146,0
10146,210147,0
10147,210148,0
10148,210149,0
10149,210150,0
10150,210151,0
10151,210152,0
10152,210153,0
10153,210154,0
10154,210155,0
10155,210156,0
10156,210157,0
10157,210158,0
10158,210159,0
10159,210160,1
10160,210161,0
10161,210162,0
10162,210163,0
10163,210164,0
10164,210165,0
10165,210166,0
10166,210167,0
10167,210168,0
10168,210169,0
10169,210170,0
10170,210171,1
10171,210172,0
10172,210173,0
10173,210174,0
10174,210175,0
10175,210176,0
10176,210177,0
10177,210178,1
10178,210179,0
10179,210180,0
10180,210181,1
10181,210182,1
10182,210183,0
10183,210184,0
10184,210185,0
10185,210186,0
10186,210187,0
10187,210188,0
10188,210189,0
10189,210190,0
10190,210191,0
10191,210192,1
10192,210193,0
10193,210194,0
10194,210195,0
10195,210196,0
10196,210197,0
10197,210198,0
10198,210199,0
10199,210200,0
10200,210201,0
10201,210202,0
10202,210203,0
10203,210204,1
10204,210205,0
10205,210206,0
10206,210207,0
10207,210208,1
10208,210209,0
10209,210210,0
10210,210211,0
10211,210212,0
10212,210213,1
10213,210214,1
10214,210215,0
10215,210216,0
10216,210217,0
10217,210218,0
10218,210219,0
10219,210220,0
10220,210221,0
10221,210222,0
10222,210223,0
10223,210224,0
10224,210225,0
10225,210226,0
10226,210227,0
10227,210228,1
10228,210229,0
10229,210230,1
10230,210231,1
10231,210232,0
10232,210233,0
10233,210234,0
10234,210235,0
10235,210236,0
10236,210237,1
10237,210238,0
10238,210239,0
10239,210240,1
10240,210241,1
10241,210242,0
10242,210243,0
10243,210244,0
10244,210245,0
10245,210246,0
10246,210247,0
10247,210248,0
10248,210249,0
10249,210250,0
10250,210251,0
10251,210252,0
10252,210253,0
10253,210254,0
10254,210255,0
10255,210256,0
10256,210257,0
10257,210258,0
10258,210259,1
10259,210260,0
10260,210261,0
10261,210262,0
10262,210263,0
10263,210264,0
10264,210265,0
10265,210266,0
10266,210267,0
10267,210268,0
10268,210269,0
10269,210270,0
10270,210271,0
10271,210272,0
10272,210273,0
10273,210274,0
10274,210275,0
10275,210276,0
10276,210277,0
10277,210278,0
10278,210279,0
10279,210280,0
10280,210281,0
10281,210282,0
10282,210283,0
10283,210284,0
10284,210285,0
10285,210286,1
10286,210287,1
10287,210288,0
10288,210289,0
10289,210290,1
10290,210291,0
10291,210292,0
10292,210293,0
10293,210294,0
10294,210295,1
10295,210296,0
10296,210297,0
10297,210298,0
10298,210299,0
10299,210300,0
10300,210301,0
10301,210302,1
10302,210303,1
10303,210304,0
10304,210305,0
10305,210306,0
10306,210307,0
10307,210308,0
10308,210309,0
10309,210310,0
10310,210311,0
10311,210312,0
10312,210313,0
10313,210314,1
10314,210315,1
10315,210316,1
10316,210317,0
10317,210318,0
10318,210319,0
10319,210320,0
10320,210321,0
10321,210322,0
10322,210323,0
10323,210324,0
10324,210325,0
10325,210326,0
10326,210327,0
10327,210328,0
10328,210329,0
10329,210330,0
10330,210331,1
10331,210332,0
10332,210333,0
10333,210334,0
10334,210335,0
10335,210336,0
10336,210337,0
10337,210338,0
10338,210339,0
10339,210340,0
10340,210341,0
10341,210342,0
10342,210343,0
10343,210344,0
10344,210345,0
10345,210346,0
10346,210347,0
10347,210348,0
10348,210349,0
10349,210350,0
10350,210351,0
10351,210352,0
10352,210353,0
10353,210354,0
10354,210355,0
10355,210356,0
10356,210357,0
10357,210358,0
10358,210359,0
10359,210360,0
10360,210361,0
10361,210362,0
10362,210363,0
10363,210364,0
10364,210365,0
10365,210366,0
10366,210367,0
10367,210368,0
10368,210369,1
10369,210370,0
10370,210371,0
10371,210372,0
10372,210373,0
10373,210374,0
10374,210375,0
10375,210376,0
10376,210377,0
10377,210378,0
10378,210379,0
10379,210380,0
10380,210381,0
10381,210382,1
10382,210383,1
10383,210384,0
10384,210385,0
10385,210386,0
10386,210387,0
10387,210388,0
10388,210389,0
10389,210390,0
10390,210391,0
10391,210392,0
10392,210393,0
10393,210394,0
10394,210395,1
10395,210396,0
10396,210397,0
10397,210398,1
10398,210399,0
10399,210400,1
10400,210401,0
10401,210402,1
10402,210403,0
10403,210404,1
10404,210405,0
10405,210406,0
10406,210407,0
10407,210408,0
10408,210409,1
10409,210410,0
10410,210411,0
10411,210412,0
10412,210413,0
10413,210414,0
10414,210415,0
10415,210416,0
10416,210417,0
10417,210418,0
10418,210419,0
10419,210420,0
10420,210421,0
10421,210422,0
10422,210423,0
10423,210424,0
10424,210425,0
10425,210426,1
10426,210427,0
10427,210428,1
10428,210429,0
10429,210430,0
10430,210431,0
10431,210432,0
10432,210433,0
10433,210434,0
10434,210435,1
10435,210436,0
10436,210437,0
10437,210438,0
10438,210439,0
10439,210440,0
10440,210441,0
10441,210442,0
10442,210443,0
10443,210444,0
10444,210445,0
10445,210446,0
10446,210447,0
10447,210448,0
10448,210449,0
10449,210450,0
10450,210451,0
10451,210452,0
10452,210453,0
10453,210454,0
10454,210455,0
10455,210456,1
10456,210457,1
10457,210458,0
10458,210459,1
10459,210460,0
10460,210461,0
10461,210462,0
10462,210463,0
10463,210464,0
10464,210465,0
10465,210466,0
10466,210467,0
10467,210468,0
10468,210469,0
10469,210470,1
10470,210471,0
10471,210472,1
10472,210473,0
10473,210474,0
10474,210475,0
10475,210476,0
10476,210477,0
10477,210478,0
10478,210479,0
10479,210480,0
10480,210481,0
10481,210482,1
10482,210483,0
10483,210484,0
10484,210485,1
10485,210486,0
10486,210487,0
10487,210488,0
10488,210489,0
10489,210490,0
10490,210491,0
10491,210492,0
10492,210493,0
10493,210494,0
10494,210495,1
10495,210496,0
10496,210497,0
10497,210498,0
10498,210499,0
10499,210500,0
10500,210501,0
10501,210502,0
10502,210503,1
10503,210504,0
10504,210505,0
10505,210506,0
10506,210507,0
10507,210508,0
10508,210509,0
10509,210510,0
10510,210511,0
10511,210512,1
10512,210513,0
10513,210514,0
10514,210515,0
10515,210516,0
10516,210517,0
10517,210518,0
10518,210519,0
10519,210520,0
10520,210521,0
10521,210522,0
10522,210523,0
10523,210524,0
10524,210525,0
10525,210526,0
10526,210527,0
10527,210528,0
10528,210529,0
10529,210530,0
10530,210531,0
10531,210532,0
10532,210533,0
10533,210534,0
10534,210535,0
10535,210536,1
10536,210537,0
10537,210538,0
10538,210539,1
10539,210540,0
10540,210541,0
10541,210542,0
10542,210543,0
10543,210544,0
10544,210545,0
10545,210546,0
10546,210547,0
10547,210548,0
10548,210549,0
10549,210550,0
10550,210551,0
10551,210552,0
10552,210553,0
10553,210554,0
10554,210555,0
10555,210556,0
10556,210557,0
10557,210558,0
10558,210559,0
10559,210560,0
10560,210561,0
10561,210562,0
10562,210563,0
10563,210564,0
10564,210565,0
10565,210566,0
10566,210567,1
10567,210568,1
10568,210569,1
10569,210570,0
10570,210571,0
10571,210572,0
10572,210573,0
10573,210574,0
10574,210575,1
10575,210576,0
10576,210577,0
10577,210578,1
10578,210579,0
10579,210580,1
10580,210581,0
10581,210582,0
10582,210583,0
10583,210584,0
10584,210585,0
10585,210586,0
10586,210587,1
10587,210588,1
10588,210589,0
10589,210590,0
10590,210591,0
10591,210592,0
10592,210593,0
10593,210594,0
10594,210595,0
10595,210596,0
10596,210597,0
10597,210598,1
10598,210599,1
10599,210600,0
10600,210601,0
10601,210602,0
10602,210603,0
10603,210604,0
10604,210605,0
10605,210606,0
10606,210607,0
10607,210608,0
10608,210609,0
10609,210610,0
10610,210611,0
10611,210612,0
10612,210613,0
10613,210614,0
10614,210615,0
10615,210616,0
10616,210617,0
10617,210618,0
10618,210619,1
10619,210620,0
10620,210621,0
10621,210622,0
10622,210623,0
10623,210624,0
10624,210625,0
10625,210626,0
10626,210627,0
10627,210628,0
10628,210629,0
10629,210630,0
10630,210631,0
10631,210632,0
10632,210633,0
10633,210634,0
10634,210635,0
10635,210636,0
10636,210637,1
10637,210638,0
10638,210639,0
10639,210640,1
10640,210641,0
10641,210642,0
10642,210643,0
10643,210644,1
10644,210645,0
10645,210646,0
10646,210647,0
10647,210648,0
10648,210649,0
10649,210650,0
10650,210651,0
10651,210652,0
10652,210653,1
10653,210654,0
10654,210655,0
10655,210656,0
10656,210657,1
10657,210658,0
10658,210659,0
10659,210660,0
10660,210661,0
10661,210662,0
10662,210663,0
10663,210664,1
10664,210665,0
10665,210666,0
10666,210667,1
10667,210668,0
10668,210669,0
10669,210670,0
10670,210671,1
10671,210672,0
10672,210673,0
10673,210674,0
10674,210675,0
10675,210676,0
10676,210677,0
10677,210678,0
10678,210679,0
10679,210680,0
10680,210681,0
10681,210682,0
10682,210683,0
10683,210684,0
10684,210685,0
10685,210686,0
10686,210687,0
10687,210688,0
10688,210689,0
10689,210690,0
10690,210691,0
10691,210692,0
10692,210693,0
10693,210694,0
10694,210695,0
10695,210696,1
10696,210697,0
10697,210698,1
10698,210699,0
10699,210700,0
10700,210701,1
10701,210702,0
10702,210703,0
10703,210704,0
10704,210705,0
10705,210706,0
10706,210707,0
10707,210708,0
10708,210709,0
10709,210710,0
10710,210711,1
10711,210712,0
10712,210713,0
10713,210714,1
10714,210715,0
10715,210716,0
10716,210717,0
10717,210718,0
10718,210719,0
10719,210720,0
10720,210721,0
10721,210722,0
10722,210723,0
10723,210724,0
10724,210725,0
10725,210726,1
10726,210727,0
10727,210728,0
10728,210729,0
10729,210730,0
10730,210731,0
10731,210732,0
10732,210733,0
10733,210734,0
10734,210735,0
10735,210736,0
10736,210737,0
10737,210738,0
10738,210739,0
10739,210740,0
10740,210741,0
10741,210742,0
10742,210743,0
10743,210744,0
10744,210745,0
10745,210746,0
10746,210747,1
10747,210748,1
10748,210749,0
10749,210750,0
10750,210751,0
10751,210752,0
10752,210753,0
10753,210754,0
10754,210755,1
10755,210756,0
10756,210757,0
10757,210758,0
10758,210759,0
10759,210760,0
10760,210761,1
10761,210762,0
10762,210763,0
10763,210764,0
10764,210765,0
10765,210766,0
10766,210767,0
10767,210768,0
10768,210769,0
10769,210770,0
10770,210771,0
10771,210772,1
10772,210773,1
10773,210774,0
10774,210775,0
10775,210776,0
10776,210777,0
10777,210778,0
10778,210779,0
10779,210780,1
10780,210781,1
10781,210782,0
10782,210783,0
10783,210784,0
10784,210785,0
10785,210786,0
10786,210787,1
10787,210788,0
10788,210789,0
10789,210790,0
10790,210791,0
10791,210792,0
10792,210793,1
10793,210794,0
10794,210795,0
10795,210796,1
10796,210797,0
10797,210798,0
10798,210799,0
10799,210800,0
10800,210801,0
10801,210802,0
10802,210803,0
10803,210804,0
10804,210805,0
10805,210806,0
10806,210807,0
10807,210808,0
10808,210809,0
10809,210810,1
10810,210811,0
10811,210812,0
